# PDFs oficiales por auto — auto<TAB>tipo<TAB>url
#
# Generado por scripts/buscar-fichas.ts. `tipo` es ficha (especificaciones) o
# precios (lista de precios). El web_fetch de Anthropic los lee nativamente,
# así que sirven como segunda URL en sourceUrls cuando la página HTML no trae
# el dato — que es el caso de casi todas las marcas para specs por versión.
#
# Última pasada: 2026-09-24

Mazda CX60 SIGNATURE 2.5 PHEV	ficha	https://www.mazda.cl/media/nzapkpcd/mazda-ficha-tecnica-mazda-cx-60_vnov-2025.pdf
Omoda E5	ficha	https://www.omodajaecoo.cl/wp-content/uploads/2025/03/FICHA-TECNICA-OMODA-E5.pdf
Ora 03	ficha	https://www.gwm.cl/media/zdpeoevy/ficha-t&#xE9;cnica-ora-03-090625.pdf
Peugeot NEW 3008 MHEV	ficha	http://hub.peugeot.cl/media/catalogos-accesorios/catalaogo-accesorios-3008.pdf
Renault Arkana E-TECH Hybrid	ficha	https://renault.cl/wp-content/uploads/2026/06/RENAULT_Arkana_Brochure.pdf
Renault Arkana E-TECH Hybrid	ficha	http://renault.cl/wp-content/uploads/2026/06/ficha_arkana-hybrid.pdf
Renault Koleos Full Hybrid E-Tech	ficha	https://renault.cl/wp-content/uploads/2026/06/ficha-koleos.pdf
Renault Koleos Full Hybrid E-Tech	ficha	http://renault.cl/wp-content/uploads/2026/06/ficha-koleos.pdf
Subaru Crosstrek Híbrido	ficha	https://www.subaru.cl/media/k1mkeoad/spec-crosstrek-2026-a4-1812_compressed.pdf
Subaru Crosstrek Híbrido	ficha	https://www.subaru.cl/media/bpeakjki/all_new_crosstrek_brochure.pdf
Subaru Forester Híbrido	ficha	https://www.subaru.cl/media/3idphp1z/spec-all-new-forester-2025-new-a4-2.pdf
Subaru Forester Híbrido	ficha	https://www.subaru.cl/media/gnjoz5ke/brochure-all-new-forester.pdf
Subaru Forester Strong Hybrid	ficha	https://www.subaru.cl/media/dsnpk4jp/precio-y-especificaciones_new-forester-new-forester-hybrid_precio.pdf
Subaru Forester Strong Hybrid	ficha	https://www.subaru.cl/media/dqtbwbox/precio-y-especificaciones_new-forester-new-forester-hybrid_catalogo.pdf
Subaru Forester Strong Hybrid	ficha	https://www.subaru.cl/media/fjbiumzy/precio-y-especificaciones_new-forester_especificaciones-tecnicas.pdf
Subaru Forester Strong Hybrid	ficha	https://www.subaru.cl/media/miibgmkr/precio-y-especificaciones_new-forester-hybrid_especificaciones-tecnicas.pdf
Subaru Forester Strong Hybrid	precios	https://www.subaru.cl/media/dsnpk4jp/precio-y-especificaciones_new-forester-new-forester-hybrid_precio.pdf
Subaru Forester Strong Hybrid	precios	https://www.subaru.cl/media/dqtbwbox/precio-y-especificaciones_new-forester-new-forester-hybrid_catalogo.pdf
Subaru Forester Strong Hybrid	precios	https://www.subaru.cl/media/fjbiumzy/precio-y-especificaciones_new-forester_especificaciones-tecnicas.pdf
Subaru Forester Strong Hybrid	precios	https://www.subaru.cl/media/miibgmkr/precio-y-especificaciones_new-forester-hybrid_especificaciones-tecnicas.pdf
Suzuki Across Hybrid	ficha	https://www.suzuki.cl/media/gd3ho5ss/suzuki_across_ficha-tecnica_web-1.pdf
Suzuki Across Hybrid	ficha	https://www.suzuki.cl/media/avgd1tcq/suzuki_across_ficha-tecnica_web.pdf
Suzuki Fronx Hybrid	ficha	https://www.suzuki.cl/media/ir0eoncr/ficha-tecnica_fronx-hybrid.pdf
Suzuki New Swift Hybrid	ficha	https://www.suzuki.cl/media/wmwl3mq3/suzuki_swift-hybrid_ficha-tecnica_web.pdf
Suzuki e VITARA	ficha	https://www.suzuki.cl/media/sdsjc1b4/suzuki-e-vitara-ficha-t&#xE9;cnica-20260515.pdf
Volvo EC40 Pure Electric	ficha	https://www.volvocars.com/files/cs//v3/assets/blt28ab7201175197d7/bltbbce729b8e5a437c/66d0e4035458e56210ac08a2/brochureasistenciaenruta_nuevos.pdf?branch=prod_alias
Volvo EX30	ficha	https://www.volvocars.com/files/cs//v3/assets/blt28ab7201175197d7/bltbbce729b8e5a437c/66d0e4035458e56210ac08a2/brochureasistenciaenruta_nuevos.pdf?branch=prod_alias
Volvo EX40 Pure Electric	ficha	https://www.volvocars.com/files/cs//v3/assets/blt28ab7201175197d7/bltbbce729b8e5a437c/66d0e4035458e56210ac08a2/brochureasistenciaenruta_nuevos.pdf?branch=prod_alias
Volvo EX90 Electric	ficha	https://www.volvocars.com/files/cs//v3/assets/blt28ab7201175197d7/bltbbce729b8e5a437c/66d0e4035458e56210ac08a2/brochureasistenciaenruta_nuevos.pdf?branch=prod_alias
Volvo XC60 Híbrido Enchufable	ficha	https://www.volvocars.com/files/cs//v3/assets/blt28ab7201175197d7/bltbbce729b8e5a437c/66d0e4035458e56210ac08a2/brochureasistenciaenruta_nuevos.pdf?branch=prod_alias
Volvo XC90 Plug-in Hybrid	ficha	https://www.volvocars.com/files/cs//v3/assets/blt28ab7201175197d7/bltbbce729b8e5a437c/66d0e4035458e56210ac08a2/brochureasistenciaenruta_nuevos.pdf?branch=prod_alias
